userId,gender,sport,duration,calories,distance,avg_heart_rate,avg_alti,change_alti,max_alti,min_alti,avg_speed
217473,male,bike,3151,1010,24.92,140.996,96.863272,606.962000000,146.71,46.273,28.372816012
3445572,male,bike,2273,372,17.97,144.084,6.288,187.8,16.6,1.8,28.243243773
3537163,male,bike,5440,959.43,32.11,115.658,448.602,755.600000000,604.4,374.2,21.291726920
885462,male,run,2700,742,10.29,156.426,5.6172,612.2,37,-8,13.714180193
4564626,female,bike,4971,1326,45.75,86.56,51.796,1146,131,3,33.174652885
5986686,male,run,2459,657,8.44,161.98,36.5816,95.800000000,50,23.6,12.357854941
3089500,male,mountain bike,4114,555.939,20.12,105.298,113.968,194,188,110,17.610400544
7654809,male,run,4769,1251.9,15.63,155.6,49.1024,377.400000000,73.2,38,11.739632819
13619220,male,bike,4593,741,29.83,127.252,29.966,91,37.6,26.4,23.947096016
6286628,male,bike,4422,747,31.52,135.45,10.4832,203.6,23.6,4.4,25.692856467
12087190,male,run,7040,1970.44,20.71,164.498,159.654,207.2,175.8,150.2,10.517926391
217473,male,bike,3285,989,25.03,135.776,96.190282,547.205,145.697,37.767,27.856580735
9221677,male,run,4278,987,13.95,152.746,16.1584106,70.597200000,18.9991,13.3993,11.770787872
1295505,male,run,3564,684,10.48,133.588,43.2236,1096.2,156.2,-28,10.577741539
9985340,male,run,5766,806,15.37,144.878,4.3928,1079.2,50.6,-25.2,9.576682195
6539051,male,bike,2838,614,15.72,145.112,97.68,266.8,133.4,77.4,20.344178400
1384698,male,bike,1547,347,11.61,126.282,87.5912,321.800000000,132.4,34.4,27.024254412
9622636,male,run,2953,545,8.2,155.56,207.0372,129.2,220.2,197.8,10.018659062
195134,male,run,5841,1270,21.25,143.19,22.4724,1003.2,66.6,-8.6,13.135069348
2333172,male,run,9590,2348.15,22.63,148.916,967.823062,2102.04,1274.34,560,8.628838637
732008,male,run,2352,508,6.67,146.82,137.5088,170.6,176.2,132.4,10.388765141
432096,female,bike,2409,221,14.47,121.12,21.2716,341.400000000,49.4,0,22.403404649
5278840,male,bike,1748,160,9.78,118.97,-1.226399044,196.99974,6.20001,-26.8,20.686401625
4584909,male,run,3994,922,12.07,142.336,161.52,350.000000000,171.2,145.2,10.878608799
4584909,male,run,4280,1081,12.06,148.622,161.1392,280.6,172.8,147.8,10.129408626
797841,male,bike,4074,376,24.14,112.692,49.9704,500.600000000,90.8,-11.6,22.002151668
9221677,male,run,4431,982,13.98,149.232,-0.610369564,65.996676000,1.9999,-2.79986,11.427949613
171814,male,mountain bike,7117,1154.21,35.97,114.132,331.6224,1354.8,489.8,181.4,20.765401446
3702346,male,run,5307,1374,15.34,150.646,101.3944,570,140,60,10.223424051
12615249,male,bike,3556,594,30.49,149.896,247.0792,708.6,433,116.2,31.645929969
4146688,male,run,1058,123,3.14,122.624,86.7512,330.800000000,271.4,20.8,10.966930593
2868369,male,bike,2096,549,13.64,130.176,30.790584,249.355,48.443,7.368,25.261757324
3672721,male,bike,5186,524,31.64,128.282,13.6336,243.6,26.8,1.6,22.225321694
1670340,male,bike,2201,341,15.6,119.26,123.5744,231.8,170.4,77.8,26.313996752
6800874,male,run,939,141,2.06,116.98,13.5636,107.600000000,17,-30.4,7.982813953
3918301,male,run,3069,745,10.11,162.138,21.3784,598.200000000,73.8,-12,12.469718674
854633,male,run,3619,632,10.07,132.584,195.3292,413.2,267,139.2,10.026128020
4969375,male,run,3888,436,8.9,122.104,-31.706,762.000000000,41.2,-360.8,8.255822652
4774109,male,bike,1561,220,10.75,120.114,56.2372,148.4,71.8,44.2,25.547130537
8662931,male,run,1014,215,2.05,155.428,203.936,225.400000000,332.2,111.2,7.276550887
5255745,male,run,3911,771,13.88,146.73,12.7932,167.2,24.2,5.8,12.708093032
5278840,male,bike,1917,211,10.35,132.286,-1.250799336,175.200102,5.79999,-13.8,19.815444893
777141,male,bike,2485,523.174,19.04,134.382,430.67986,207,480,423,28.268211040
331586,male,run,3564,629,10.71,142.356,181.8124,400.8,205,160,11.365466252
13165320,male,run,3942,846,11.88,142.842,189.092,1092,327.8,23.6,10.793038112
4428422,male,bike,1972,389,16.39,150.754,171.9988,188.4,191.6,158.6,29.956689241
9345869,male,run,4231,716,9.98,126.774,6.2296,119.4,30.6,-2.4,8.644465583
3021311,male,run,4020,996,13.18,155.388,65.5292,140,88.4,46.8,11.956347702
34269,male,bike,1182,217,9.44,137.014,76.0612,193.2,87,69.4,28.803625655
4535678,male,bike,4278,858,27.62,139.994,58.8948,348.8,84.2,38,23.667378514
260784,male,bike,3452,566,28.27,128.982,20.5488,486.000000000,61.4,-7,30.073395292
2692363,male,run,3947,623,10.29,141.322,163.9152,254.6,169,150.4,9.604633761
6692748,male,bike,2081,439,14.07,143.11,2.1416,311,33.8,-16.8,25.137602081
2282039,male,run,1890,369.831,5.83,131.16,24.6012,298.200000000,33.4,13.6,11.052183863
5407179,female,run,3627,586.811,8.25,144.676,237.552,116.6,253.6,226.2,8.121846265
10815918,male,run,3944,706,12.11,146.126,185.564,149.4,215.2,176.4,11.101113952
5979382,male,run,3551,825,13.45,154.578,21.5484,238.6,45.2,-33,13.731517567
3088466,male,run,10495,2627.12,28.86,157.398,15.808,824,33,0,9.891658062
1708694,male,run,2671,432,6.97,161.376,18.9132,147.2,26.4,11,9.300320173
7654809,male,run,4216,1158.48,14.97,161.208,36.8092,292,44.6,26.2,12.872195191
221371,male,run,832,180,2.82,135.376,42.44,129.6,49.6,23.4,12.326187003
517351,male,bike,3236,511,20.15,145.464,635.8186,569.9,693.4,593,23.308166425
6692748,male,bike,1865,385,11.3,137.832,-26.2072,273.8,0,-41,22.489563275
13859471,male,bike,1627,416,10.34,149.456,4.0048,233.2,51,-12.6,22.936328551
3445572,male,bike,3868,530,25.33,135.3,23.8548,298.200000000,31.4,19.6,23.463836938
5173214,male,bike,6345,917,35.72,137.786,204.442,991.2,361.6,98.4,21.158771038
3820045,male,run,2433,474,7.16,141.15,80.88,200.200000000,157.2,13.2,10.577569480
7996903,male,run,3312,633,8.11,152.93,128.64,375.200000000,203.8,98.2,8.911361526
2726097,male,bike,3584,491,22.04,118.144,15.526,238.8,32,0,22.705453988
3276737,male,run,1964,382,5.31,139.184,191.8392,62.000000000,194.8,186.8,9.782911646
1063624,male,run,4140,749,11.74,132.214,286.7192,373.4,356.6,232,10.331704553
6176971,male,bike,1431,235,9.27,120.534,21.272,101,45,0,23.320068590
431375,male,run,2799,724,10.14,149.37,44.6816,531.4,68.6,21.8,13.041012851
3714939,male,bike,8124,926,63.54,116.508,39.6912,487.400000000,171,-9,27.867123444
2894897,male,mountain bike,2245,341.812,15.87,114.066,30.55838,156.64,62.62,4.94,23.305755059
791908,male,run,5231,1489,21.22,173.614,27.5852,193.2,41.6,18.8,14.622915225
3714939,male,bike,2228,314,15.25,117.686,14.8396,107.6,53,-0.8,24.505859937
7430612,male,run,8960,1872,19.68,160.682,414.1376,555.4,478.8,354.2,7.982248392
5106976,male,run,6188,1269,20.68,180.284,162.962,268.8,179.2,154.4,12.034794933
3558042,male,run,2363,520,7.19,141.634,24.06559988,221.99997,50.6,1.79999,10.820521163
3381703,male,run,1951,436,5.05,139.95,80.5236,62.000000000,83.2,77.8,9.259935064
12175120,male,run,2882,613,9.91,174.742,26.41,293.6,48.4,6.4,12.362080293
6670535,female,run,3973,673,12.32,154.568,114.418,315.000000000,135.2,101.8,11.233122150
3275003,male,bike,3229,549,27.64,141.168,13.7152,181,25,0.8,30.844413486
3905196,male,run,3300,555,11.2,142.86,648.108896,185.021,665.234,629.267,12.204354859
1796601,male,mountain bike,2453,373,11.13,132.734,461.1368,487.6,595.6,407.4,17.944338431
11825035,male,run,3605,688.463,10.43,129.666,44.98064,107,48,41,10.414152793
2692363,male,run,3584,617,10.08,156.55,72.3532,107.8,79.4,66.2,10.124622198
4057523,male,run,3476,1025,10.26,177.876,140.174,162.2,151.4,122.6,10.564503335
538524,male,bike,2548,262,13.92,121.698,175.9144,325.8,231,127.4,19.987545217
5358123,male,bike,1508,239.878,9.94,117.36,270.336,178.4,294.2,246.2,24.113192812
1477239,male,bike,3616,538,30.15,116.374,61.772,120,75.4,52.4,29.620464615
2255294,male,bike,674,109,3.56,127.84,39.26,69.000000000,41.2,36.8,19.106733797
2237368,male,bike,5174,993,45,141.008,57.772,622.2,114,12.8,31.385587599
8662931,male,run,4029,840,14.85,151.25,44.4236,103,52.2,39,13.265188773
6692748,male,bike,1917,384,14.09,141.482,-16.4996,267.200000000,10,-32.6,26.938590997
517351,male,bike,3933,543,23.05,139.5,630.1404,661.600000000,695.3,592.7,21.487301723
3432842,male,run,3874,1007,11.81,162.906,160.7112,151.2,172.4,145.8,10.982845379
4774109,male,bike,7616,1683,68.54,162.15,-13.5036,1080.8,33.8,-34,32.588272115
12092082,male,run,4636,1251,14.91,160.596,101.4556,189.8,106.6,97.2,11.571289582
4584909,male,run,3127,725,10.1,148.464,163.2284,300,175.2,147.2,11.621625759
1520156,male,run,3630,642,11.97,146.736,82.4372,113.2,87.8,78.2,11.935280853
8467445,male,bike,1279,242.69,9.66,120.884,2.9396,229.200000000,53,-1,27.249055882
9937628,male,run,740,186.959,2.31,150.822,99.8768,42.8,101.8,98.6,11.250831829
7430612,male,run,2951,652,7.49,152.626,360.6776,152,368,350,9.131492555
5986686,male,run,4548,1006,13.55,158.602,19.590434,108.506,23.927,16.917,10.713320552
4330976,male,run,3465,613,5.45,142.054,5.6172,183,35,0.2,5.928136351
9008533,male,run,2405,242,5.13,137.25,22.5952,184.2,41,20.4,8.411036462
3714939,male,bike,14071,4166,102.27,123.566,179.375218,1151.845,341.921,127.359,25.871082277
6692748,male,bike,2225,488,13.75,141.82,80.3648,300.4,108.6,65.2,22.522544093
2576672,male,bike,1571,196,6.74,127.984,30.3768,226,69.6,-5,20.020811390
2479025,male,bike,1552,291,13.1,124.022,20.2836,107.2,27.2,16.2,31.518623853
3672721,male,bike,5303,530,31.77,123.84,17.2048,261.2,27,10,21.292158689
3381703,male,run,10899,2316,27.61,151.022,37.3264,172.2,59.6,17,9.123996927
6692748,male,bike,1789,284,11.3,129.726,-22.0076,237.6,0,-35.6,24.025988437
501555,male,run,6221,1316,12.29,154.692,6.7304,250.6,25.4,-6.8,7.060387288
2774168,male,run,3865,1162,12.02,150.528,10.8268,305.2,27.2,-4.8,11.330086109
1593645,male,bike,3388,773,22.11,144.074,291.0504,306,317.6,268.6,23.753197617
1616449,male,bike,6575,1271.22,55.38,133.794,16.7888,374.000000000,36.2,8.2,30.402290610
12087190,male,run,7361,1522,20.99,155.54,169.404,419.4,229,136.4,10.231344093
3908642,male,run,4313,1078,15.3,133.908,4.022,238.200000000,14.6,0,13.049241314
3709276,male,run,1556,366.869,5.23,139.276,10.0676,119.8,17.6,4,12.386297230
6961546,male,run,4244,714,12.95,156.052,101.7632,306,135.2,51.6,11.006121576
3272464,male,run,7052,1138,20.93,129.568,35.5248,311.2,52.8,17.6,10.549666978
797841,male,bike,1570,173,9.12,110.086,85.0744,192.4,110.8,37.2,21.868494320
7516129,male,run,6318,949.226,18.21,112.38,7.6222,66,13,4,10.499003551
2484383,male,run,2540,606.261,7.63,146.402,2.1268,250.8,15,-7,10.847148877
797841,male,mountain bike,2328,140,10.25,94.436,135.03,225.4,160.6,80.2,16.195734977
65547,male,bike,2649,410,22.5,138.948,74.5888,78.4,86.8,59.4,30.883155972
196781,male,run,3208,539,10.33,123.43,32.1124,359,64,1.6,11.659907706
604703,male,bike,2906,585.287,27.67,126.326,-9.221999572,680.4002,14.6,-87,34.334797097
584087,male,bike,2477,312,11.91,136.332,-1.7872,87.6,3.2,-6.2,18.284271045
6080660,male,bike,5583,1247,32.03,130.14,219.2552,847,355.4,140,24.390342653
3041144,male,bike,6496,1031,50.83,136.832,89.5624,196.2,94.4,85,27.478979081
368603,female,run,5746,884.516,16.68,143.19,6.803109846,1267.97711,26.0929,-11.8792,10.415086226
13406764,male,run,2306,407,6.36,164.782,-31.1168,247.6,24.8,-36.6,9.973156215
68009,male,run,12991,2801,41.84,159.83,12.726,2102.2,53,-152.6,11.556176337
1483178,male,bike,2187,550,14.99,134.112,185.5196,240.8,317.6,160.4,24.165783333
56331,male,run,2513,607,7.51,152.754,580.2608,251.4,606.4,561.4,10.635152114
1670340,male,bike,2137,351,16.07,122.334,20.7612,232.600000000,62.4,-25.8,28.893912311
1682336,male,run,7770,1154,20.82,145.31,11.3604,415.400000000,27.6,3.2,9.566811085
1598505,male,run,3615,921,12.96,138.714,598.6064,588.000000000,696.6,564.2,12.876835799
5453063,male,bike,2272,459.937,11.52,128.576,13.6748,122.2,18.8,7.2,19.096747709
3709276,male,run,2956,749,8.6,154.914,23.3812,152.8,27,18.8,10.523863468
1367691,male,bike,3081,1407,26.09,144.062,320.596612,727.136,360.407,283.197,31.307523325
2076057,male,run,5046,1118,13.93,139.292,34.8176,397.000000000,56,-36,9.919899339
751448,male,run,3465,743,10.01,145.874,1.7692,632.8,35.4,-11.6,10.571054366
2894897,male,mountain bike,2391,465.057,14.57,130.486,86.4528,747.400000000,121,57.4,22.541744700
10536623,male,run,2919,599,6.65,144.476,-0.596,172.6,2.6,-30.6,8.242753712
890789,male,mountain bike,3575,611,18.21,142.946,15.35,217.4,46.4,-4.2,18.597102215
6692748,male,bike,2188,439,13.74,143.66,62.4036,295.4,86,49,22.215571192
8662931,male,run,552,122,2,153.114,82.0048,17.6,86,78.6,13.062888405
8605838,male,run,3833,764.214,10.02,134.12,150.6124,236.4,189.6,131,9.785259039
2464640,female,run,5775,1046.07,10.08,171.95,73.5588,376.200000000,128.8,44,6.277788520
3558042,male,run,4538,1056.59,12.2,136.64,98.8086264,367.72,123,88,9.747384635
538524,male,bike,1860,201,9.59,115.994,194.8132,288.8,236.4,154.6,19.552159768
846598,male,bike,3560,384,24.36,119.046,-96.0284,131.2,-79.4,-102.2,23.926409638
2333172,male,bike,2386,516.014,20.69,137.556,394.023156,513.042,537,316,31.557430143
757635,male,bike,7922,1331,63.66,140.592,25.4728,660.4,57.4,5.2,28.725937116
6505421,male,bike,2261,318,18.53,138.308,-1.3296,184.4,1.2,-3.8,29.355267434
875281,male,run,3465,819,12,155.706,129.5336,161.6,149.4,109.4,12.477569276
983950,male,run,3226,604,10.31,130.528,55.206,914.800000000,150.6,12.6,11.476394092
3558042,male,run,4347,1207,14.37,160.158,7.1824,145.200000000,28,-0.6,12.005035749
653747,male,bike,6694,945,43.09,137.202,3.8824,169.2,31,-4.2,23.016082179
10562495,male,run,2072,486,3.88,141.22,181.896,58,193,176,6.735865400
13657138,male,run,4902,1114,14.88,153.48,232.71,233.4,242,222,10.867287026
5407179,female,run,1233,133,2.45,133.996,234.0712,60.8,240.8,230.4,7.143805164
4998101,male,bike,2173,340,15.11,123.278,41.7368,176.2,80,31.2,25.562647207
3324472,male,bike,6245,1099,54.07,143.944,492.0936,726.600000000,537,459.2,31.163360992
2600099,male,bike,2010,377,17.02,134.156,159.8696,336.6,189.6,145.6,29.981662242
1295505,male,run,4552,1390,17.61,165.722,12.3588,668,35,-2.6,13.927022874
7823641,male,bike,4358,728,31.96,144.122,-6.0764,48.8,0,-9.8,25.935392499
1779490,unknown,bike,7177,913,62.21,136.568,82.564,860.6,151.8,53.8,31.185598837
7654809,male,run,3663,715,11.06,140.794,24.77628,157.732,32.157,22.251,10.851176480
2915343,male,run,2940,749,9.95,150.27,18.5868,288.800000000,83.6,5.2,12.156094492
13406764,male,run,2360,417,6.49,165.44,-8.5216,147.4,-5.6,-19.2,9.904748639
4007546,male,run,2995,855.382,7.53,163.192,389.63016,943.834,582,248,9.782113472
1731481,male,mountain bike,3696,679,20.7,147.794,15.197038,617.781,46.451,-15.161,20.351688918
12649708,male,run,3839,582,7.97,171.568,21.2932,315,39.6,9.4,7.339367671
5325166,female,run,4966,740.949,11.89,142.518,15.2528,192.6,22.6,7.8,8.521936014
2333172,male,bike,2917,719.082,20.78,150.304,425.786376,473.68,552,349,26.213301616
3702346,male,bike,4972,1039,30.44,138.782,80.9124,797.6,159.2,38.4,22.409700855
5839886,male,run,2969,312,5.93,113.504,145.8136,324.8,352.8,104.6,7.415378537
6223138,male,bike,2267,383,17.25,136.84,16.3224,325.000000000,30.2,1.2,27.708307579
3575734,male,run,4400,942,12.57,149.038,233.91,379.800000000,386.6,212.6,10.328056698
3438751,male,run,2884,557,8.73,143.324,57.1516,180.6,65,51.8,10.967539380
7516129,male,run,2722,380.056,8.16,115.41,8.50572996,45.8572,14,2,10.969996945
8467445,male,bike,5364,1112.79,38.18,127.484,8.7668,545,27.8,-5.2,25.777965410
2461936,male,run,4926,1185.09,18.22,147.156,38.3988,212.2,51.8,18.2,13.332588644
1609501,male,bike,5598,1009,46.78,147.606,27.1812,888.200000000,95.4,-76.8,31.641799882
12615249,male,run,3623,841,12.27,166.364,186.2948,611,258.6,119.2,12.145400533
8632256,male,run,4586,953,12.07,155.5,33.9488,1126,151.4,-36.6,9.576276520
12087190,male,run,3614,798,10.23,163.254,137.5548,81.200000000,145.6,127.2,10.248256474
10841339,male,run,2573,663,9.87,171.074,154.8828,166,165.2,151.2,13.832430373
13338915,male,run,3411,729,12.46,162.146,73.0584,167.8,97.4,18.4,13.027598423
8632256,male,run,8284,1764,22.59,157.078,27.4056,1642.4,89.2,2.6,9.915429422
3992841,male,run,2057,537,6.98,165.77,39.2736,129,53.8,15.4,12.215579046
1731481,male,bike,8349,2569,68.56,158.4,36.064258,971.611,59.085,3.922,29.424327831
6966117,male,bike,3072,469,21.4,130.534,-4.9324,134.4,0,-8.6,24.592906867
2600099,male,bike,2139,380.381,16.95,116.652,19.572,139.8,42.4,8.6,29.205411971
3714939,male,bike,8247,903,63.52,113.656,23.0176,611.4,159.6,-23.4,27.807692547
196571,male,run,5317,1132,7.49,147.186,465.5388,436.2,508.6,415.6,5.284008114
13279851,male,mountain bike,2129,561,18.94,154.794,36.758,134.8,45.4,27.8,32.016664296
3992841,male,run,3431,924,11.99,166.856,17.05080034,159.00003,36.6,4.79999,12.571169739
777141,male,run,3317,709.058,10.87,135.65,447.525934,197,510,432,11.933761753
368603,female,run,3997,528.838,11.03,130.44,173.2256,318.2,195.4,133.6,10.518446688
127432,male,mountain bike,8815,1999.49,61.24,142.586,10.83356,642.78,60.492,-6.491,23.665931700
13406764,male,run,1212,224,3.06,176.752,1911.688,140.4,1918.6,1892.6,9.157917974
1732973,male,run,4295,467,10.17,129.812,1.0588,150,8.4,-4.8,8.481430560
3276737,male,run,2719,675,10.02,168.482,194.6496,94.200000000,201.6,186.4,13.260078535
3736342,male,run,3374,678,11.96,127.268,39.0996,556.000000000,52.8,13.2,12.807654620
14671923,male,bike,4238,719,20.33,152.972,-10.422,399.400000000,23.2,-26,17.780022827
3575734,male,run,3228,613,9.67,170.796,282.604,250.2,315.2,247.6,11.044480333
9336459,male,run,1808,392.853,5.96,149.242,538.1752,305.000000000,562,516.6,11.957725220
1682336,male,run,3922,581,9.99,130.254,34.9148,132.6,50.2,18.2,9.138446599
3439813,male,run,2960,764.427,9.36,158.108,141.509146,376.606,163.36,122,11.466399909
2692363,male,run,2153,401,6.52,158.366,145.2824,65.400000000,146,144,10.900746413
2071522,male,bike,2881,496,19.26,139.902,21.4408,325.2,39.8,0.2,25.727724844
6788906,male,bike,935,135,7.09,126.778,35.82,183.2,75.4,23.2,27.377768127
9422215,male,run,3951,700,10.19,133.65,540.4,385,665.4,499.6,9.338763689
789985,male,run,3970,1031.63,14.14,158.19,307.008,218.000000000,325.8,293,13.017414476
3289673,male,bike,3910,956,34.96,142.802,16.8708,400.400000000,33.8,3.2,32.985358683
7822006,male,run,4563,954,13.64,155.16,10.1596,632.2,46.2,0.6,10.825929764
3714939,male,bike,1689,293,15.09,129.082,39.5472,131.2,72.4,17.4,32.204356892
431375,male,run,937,261,3.26,148.008,51.9048,235.8,65,35.4,12.516681306
4832531,male,bike,6595,1437,62.79,169.212,164.8012,2165,198,130.4,34.332068447
2181290,male,run,2202,547.557,6.29,149.75,39.64189,177.52,79,8,10.708189398
283321,male,run,3791,538,7.9,132.86,43.8496,218.800000000,66.6,32.4,7.487450032
1682336,male,bike,4505,432,29.46,110.492,15.176,368.4,18.6,12.8,23.584657682
8888545,male,run,5956,1574,19.37,163.908,171.6624,1093,224,133.6,11.791193779
279317,female,run,3183,568.046,9.09,157.824,46.7684,773.000000000,109,-35.4,10.234579524
4203888,female,run,3133,598.462,9.83,158.19,18.4932,114.800000000,54.6,11.2,11.416421798
1063624,male,run,7526,1772.65,25.68,145.56,284.6368,355.6,307.4,262.8,12.773362114
68009,male,run,3912,780,13.18,138.496,51.8212,302.4,80.6,24,12.140453225
4007546,male,run,3594,943.987,10.07,149.4,277.03716,302,328,245,10.279400667
7197311,male,run,2543,572,7,139.388,185.0828,234,201.2,44.8,9.948212276
3714939,male,bike,7008,2132,52.39,123.966,103.860356,585.881,238.254,39.389,26.238032957
3702346,male,mountain bike,2664,656,17.64,153.472,82.7752,426.000000000,127.2,49.8,24.348187852
2692363,male,run,2536,466,6.57,145.514,157.1464,8.400000000,158,155.8,9.552374594
8535425,male,run,1572,376,4.67,153.682,3.4856,311.600000000,40,-78.6,10.693208528
2594030,female,run,5163,667,12.77,150.666,173.64,724.600000000,491.8,130.4,9.395906146
1731481,male,bike,4395,885,28.2,148.948,39.913094,517.565000000,65.295,8.589,23.216069992
2692384,female,bike,1797,180.137,14.97,104.908,273.5688,443.2,544.4,114.8,33.471868695
81753,male,run,5457,1132,16.5,147.704,190.938,622.400000000,214,-295.8,11.198661099
4774109,male,bike,1240,271,9.94,148.27,27.1448,103.4,41.6,17.8,29.209342990
797841,male,bike,4760,595,27.43,120.594,110.222,691.4,154.2,52.6,21.776317997
2974312,male,run,2086,469,6.6,144.212,115.6032,133.2,126.2,108.2,11.501340344
1063624,male,run,8563,1570,29.41,142.264,599.4828,371.400000000,629.8,591.4,12.432101935
890789,male,bike,3130,509,17.25,135.516,-35.0644,153,7,-52.6,20.512952370
12988738,male,run,5389,1225,15.02,158.146,0.8016,96.6,5.6,-9.2,10.032899317
6601602,male,run,3442,502,8.3,134.83,24.4976,30.8,31,20.6,8.648156974
1731481,male,bike,6669,1734,49.81,158.284,27.704666,819.6,48.96,-5.721,27.112138866
2719148,male,run,4081,790,10.16,152.186,532.338,794.4,689.8,441.2,8.800779168
1023513,male,run,2953,726,6.97,152.858,37.2996,657.400000000,82.4,16.8,8.497735183
3021842,male,mountain bike,2743,288,20.06,112.124,24.4152,133,35.2,0,26.337001834
3445572,male,bike,3953,559,25.88,137.676,18.4936,127.4,26.8,13.8,23.404713928
1063624,male,run,985,235.092,3.78,147.37,222.2508,189.8,248,207.8,13.804582399
114073,male,run,2495,657,10,171.066,135.658,289.4,193.8,89.8,14.955207676
1063624,male,run,3862,536,11.85,122.02,168.8096,368.8,220,93.2,11.069404707
2909018,male,bike,3878,400,27.38,120.744,27.4224,205.4,41,13.8,25.460931052
212295,male,run,1885,321,5.28,131.71,409.4824,379.6,493,335.6,10.016688456
5278840,male,bike,2953,250,15.17,121.448,-1.8584,253.400000000,3.6,-52.4,18.001452129
3680369,male,run,4394,855,11.51,151.07,43.6728,776.4,62.4,24.6,9.446730821
3714939,male,bike,3288,599,26.17,138.226,23.5696,452.000000000,122.8,-41,28.362946869
1616449,male,run,2910,829,11,140.658,10.7216,193.4,19.8,3.2,13.658534411
2369854,male,run,1470,411,4.77,165.344,196.5468,96.200000000,200.4,194.4,11.665546618
4006330,male,run,6315,960,20.64,144.904,11.3244,163.4,13.8,9.8,11.963432417
10841339,male,run,1962,488,6.18,158.452,12.0984,597.6,44,-54,11.005277289
13338915,male,run,3171,571,10.08,147.678,65.6532,139.2,85.2,54.2,11.587040741
3714939,male,bike,7870,887,62.12,115.524,61.8744,279.8,117.2,40.4,27.874032918
331586,male,run,2469,530,7.62,168.28,209.1296,162.4,217.8,202.4,11.056326346
890789,male,bike,2571,468,17.24,141.354,78.1824,151.2,111.6,59.8,24.031785616
58536,male,mountain bike,6420,1423,27.92,158.178,42.9268,564.4,65,26.6,16.384777598
5242117,male,run,3623,537,10.95,151.888,6.107200472,229.999818,24.4,-7.20001,10.924497189
6692748,male,bike,1975,455,13.57,145.9,-18.0076,286.400000000,9.2,-35.2,25.422108177
13577416,male,run,523,146,1.81,164.99,204.3164,26,213.2,194.8,12.435807639
4998101,male,bike,2043,310,15.26,120.192,30.9236,178.8,70,20.4,27.003412507
2974312,male,run,4164,1054,10.63,160.896,158.3252,161.8,173.6,145.4,9.034299357
4998101,male,bike,1893,317,15.17,125.976,16.126,139.2,54.6,6,29.140856765
715469,male,run,4162,679,10.04,139.118,25.6816,290.8,98.8,-9.8,8.460721981
6113340,male,run,2950,629,8.84,145.922,234.1392,115.4,244.6,225.4,10.714509504
6692748,male,bike,2078,561.816,11.85,148.914,-11.002,191.8,3.4,-22.8,20.992788748
6113340,male,run,3550,894,11.47,157.868,87.3256,178.8,100.4,79.2,11.498878720
3272464,male,run,2324,637,8.01,141.094,-0.8276,150.8,2.6,-29.6,12.824342890
1060751,male,run,6208,1342,19.63,147.544,176.0896,278.6,188,167.4,11.574387340
3714939,male,bike,1761,308,15.35,130,54.9252,87.400000000,84,32.8,31.165310818
7801809,male,mountain bike,3253,524,16.76,142.596,12.3108,386.2,27,-6,19.103797318
2849785,male,bike,2296,488,18.24,142.114,-8.1152,255.6,20.4,-41,29.889513720
5551642,male,run,4351,1025,13.7,164.802,67.012,395.6,111.4,8.4,11.203091959
12537176,male,run,3604,764,13.06,147.15,271.8364,326.4,291.6,251.8,13.063253017
14066832,male,bike,4740,958.285,41.95,132.572,22.208,928.200000000,56.6,0,31.959341623
6422295,female,bike,4541,867,20.65,159.618,289.4808,376.4,302,281,16.084712098
5946470,male,run,3268,793,10.23,156.966,27.322,99.400000000,35.8,7.4,11.268016512
1342020,male,run,4621,845,13.5,163.818,13.9876,188.400000000,55.2,3.6,10.276771713
3445572,male,bike,3211,538,23.35,149.278,96.4364,172.800000000,104.6,92.2,25.782747747
4979907,female,run,4307,368,8.56,111.074,38.1708,42.4,44,36.6,7.877194250
2115539,male,bike,909,143,4.3,133.846,28.3608,97.600000000,60.2,-0.2,18.393590558
3432842,male,run,3220,758,9.52,149.372,143.7796,89.200000000,161.2,137,10.649527405
5607830,male,run,3036,371,7.41,147.04,14.7816,124.000000000,46.2,4.2,8.634092353
80118,male,run,13297,1039,33.09,107.614,294.6576,790.200000000,324.8,266.4,8.825585518
3714939,male,bike,7154,884,62.26,115.168,-12.474,296.4,35.4,-32,30.877753671
890789,male,bike,2152,369,15.33,132.292,26.8516,223.400000000,66.8,0,26.370220295
478585,male,run,1507,397,5.05,170.504,1.942,66,8,0,12.147023582
5964610,male,bike,5151,1109.72,42.92,166.422,-9.6304,228.8,-3.6,-16.4,30.108544425
3558042,male,run,4863,1054,15.29,144,20.573999664,246.199894,59.2,-2.20001,11.244119255
8632256,male,run,3532,750,10.09,154.222,21.7436,948.4,104.2,-8.8,10.534352053
1616449,male,run,3700,941,14.13,127.972,19.7848,354.800000000,51.6,-19.6,13.983914695
1063624,male,run,3621,750.684,10,135.182,184.8236,805.600000000,358.4,94.2,9.945266901
9937628,male,run,4532,1144.82,15.03,150.73,228.1692,256.4,232.8,223.2,11.939486706
8632256,male,run,4030,872,12.08,157.722,27.8232,849.4,85.6,3,10.843609749
860533,male,run,8079,1528,23.97,155.318,1330.493,457.8,1367.5,1303.7,10.646227903
13279851,male,mountain bike,4870,1095,28.47,148.042,38.5796,500.8,72.4,-2.2,21.475474936
2119401,male,bike,12376,2262,79.53,130.432,122.7084,1470,231.2,51.2,23.493710671
