userId,gender,sport,duration,calories,distance,avg_heart_rate,avg_speed
3324472,male,bike,10656,1819,87.44,134.136,29.535966463
2844791,male,run,3602,601,12.74,160.082,12.774916452
8662931,male,run,873,155,3.02,139.966,13.213517543
885462,male,run,1515,322,4.56,139.992,11.263428726
368603,female,run,5832,816.197,16.65,134.716,10.264005743
993718,male,run,2403,558,9.14,150.568,13.679164203
13657138,male,run,6112,1126,15.91,128.814,9.309998211
8632256,male,run,3816,761,11.5,154.41,10.805716037
4131540,male,run,5559,911,14.8,151.666,9.838433237
9937628,male,run,3624,887.817,11.64,147.67,11.557593769
7822006,male,run,5427,1125,14.88,154.728,9.906543675
6216280,female,run,5813,1035,15.06,159.938,9.298270943
1907590,male,run,2717,601,8.5,136.456,11.363406522
244128,male,run,1935,379,5.5,146.176,11.203765083
8785331,female,run,2922,451,6.82,157.454,8.359414743
7038373,male,run,4044,1020.06,14.83,151.222,13.261811566
1609501,male,run,2189,465,7.06,145.08,11.873075507
10815918,male,run,4638,804,13.08,139.628,10.147429003
6692748,male,bike,2028,462,14.21,153.45,26.071291957
804068,male,run,1734,348,5.14,142.64,10.654635873
791908,male,run,3685,853,12.41,140.622,12.150889333
10503628,male,bike,3483,692,23.37,161.748,24.719689782
7313790,male,mountain bike,2007,396.835,12.32,130.39,22.495261961
432096,female,run,4067,433,10.08,144.534,8.972173829
458903,male,run,2253,317,5.26,145.31,8.606436808
58536,male,mountain bike,5086,1618.25,21.03,168.576,15.029149672
2071522,male,bike,3148,713,25.49,151.098,29.38809269
9336459,male,bike,5125,1153.26,35.53,152.388,24.482461665
1035156,male,run,3154,762,9.95,157.872,11.688025996
5346265,male,bike,2017,274,11.45,128.742,21.427972227
3438751,male,run,3743,584,11.08,143.092,10.602654752
1616449,male,run,2805,646,9.92,126.144,12.860682559
217473,male,bike,3122,639,27.48,145.808,32.019190289
13279851,male,run,2503,696,7.63,165.8,10.978899471
10503628,male,bike,3978,838,24.26,166.984,21.962362559
2894897,male,mountain bike,2951,598.621,20.48,134.308,23.829879004
3714939,male,bike,1861,248,15.07,111.81,28.668863199
3576105,male,run,1642,403,5.04,166.258,11.136089914
9345869,male,run,3963,788,10.03,133.932,9.458470434
13859471,male,bike,1522,339,10.31,136.098,24.433351114
2060912,male,run,7010,1567,16.78,151.2,8.637730716
3672721,male,bike,5215,609,31.86,129.052,22.464325018
4774109,male,bike,4461,1217,39.3,168.16,31.354712318
3275003,male,run,2741,579,9.94,145.254,13.147695875
3445572,male,bike,3300,497,26.4,140.082,28.22483949
6582710,male,run,2971,874,11.95,159.684,14.581798792
3908642,male,run,3395,672,9.49,122.448,10.821299391
1707239,male,run,2157,509,7.69,142.2,12.967575381
3438751,male,run,4636,850,14.18,143.666,11.348257271
751448,male,run,4592,1086.55,11.95,143.408,9.477264196
478585,male,run,5159,1140.77,16.12,144.674,11.281557397
2568526,male,run,6008,1733.12,19.26,164.824,11.474502204
3700284,male,bike,9800,1394,59.38,144.044,21.845095904
7743096,male,run,3095,541,7.37,144.064,8.59510981
5072565,male,run,3680,694,10.19,142.408,9.966894951
2894897,male,mountain bike,2813,508.818,19.89,125.666,23.889828433
2894897,male,mountain bike,3047,548.69,24.29,124.982,26.37021391
3432842,male,run,3396,897,11.51,162.428,12.203542755
7716949,male,run,4127,723,13.9,138.478,12.254576099
2849785,male,run,2429,632,7.51,158.03,11.148169671
4164701,female,bike,4634,374,29.83,120.176,23.410448997
3445572,male,bike,3696,508,26.59,132.212,25.752034481
3089500,male,bike,1664,322,10.86,127.67,23.516935373
538524,male,bike,2559,305,13.18,122.588,18.743278063
34269,male,run,1804,360,5.3,130.35,10.670397813
1086745,male,run,3408,873,10.89,153.466,11.477361759
65547,male,bike,6395,1740,50.39,132.774,28.093632261
1520156,male,run,4617,732,14.92,143.888,11.644032773
3235195,male,bike,6978,1182,46.06,125.384,26.456606097
3743021,male,run,2557,551,7.03,165.782,9.872352779
14185532,male,bike,11030,964,78.54,126.26,27.778897293
538524,male,bike,1985,401,14.51,148.288,27.407229921
1295505,male,run,3906,1013,13.37,163.632,12.260237983
797841,male,bike,2004,167,12.42,123.836,22.807501782
95439,male,bike,1717,247.001,7.92,101.472,18.6520217
9656255,male,bike,4639,608,37.64,138.396,29.274382866
7743096,male,run,2379,544,5.75,167.326,8.683368875
2076057,male,run,9048,2003,24.06,146.026,9.566170066
2115539,male,bike,839,141,4.34,137.5,20.656923227
4330976,male,run,3650,1028.07,11.31,157.956,11.229904015
3135320,male,bike,6146,1183.74,45.17,135.142,26.900168353
8372595,male,run,3240,678,11.99,151.198,13.332170347
1413935,male,run,2453,630.636,7.99,151.422,11.743462221
9632922,male,run,2763,437,8.54,134.078,11.051672009
1796601,male,bike,4664,945.069,35.79,134.89,28.133350893
3700284,male,bike,5870,631,19.18,136.82,11.772241296
10536623,male,run,4289,1116.27,10.52,150.366,8.858230053
1520156,male,run,4956,1015,14.88,153.624,10.826053369
8467445,male,bike,1393,249.895,10.06,121.156,27.332924998
1295505,male,run,2676,775,10.59,169.552,14.24139682
1520156,male,run,9312,1452,29.58,149.694,11.393618642
777141,male,run,5548,1193.05,18.72,137.172,12.34828645
1295505,male,run,2345,624,8.89,157.596,13.676605592
419148,male,bike,1163,106,8.09,117.132,25.089343569
3232625,male,bike,2870,500,15.84,151.284,21.017719441
1520156,male,run,4472,764,14.87,144.856,12.011808787
4296404,male,bike,7561,1986,57.78,148.14,27.339629244
2692363,male,run,3092,513,7.3,147.852,8.780584617
2600099,male,bike,2524,276,16.97,96.178,23.609895821
5407179,female,run,2330,462.675,6.15,166.94,9.498018307
1063624,male,run,10024,2584.26,37.79,154.658,13.56991558
34269,male,run,5432,1499,17.92,147.39,11.883522471
1023513,male,run,3006,730,7.99,148.24,9.563313055
4832531,male,bike,1227,208,9.67,140.972,28.472915789
14066832,male,bike,3450,446,22.1,127.61,24.297421314
139383,male,mountain bike,9294,2833.47,56.7,136.028,22.250528383
14204020,male,run,3947,693,8.29,161.954,7.56515514
4535678,male,bike,5029,695,36.21,116.29,26.028484983
1682336,male,run,3871,521,9.97,127.228,9.309487305
2482049,male,bike,1688,114,6.38,134.884,13.622927285
2868369,male,bike,1717,613,13.65,141.484,29.772688374
993057,male,bike,2457,613,13.7,127.3,21.325053992
791908,male,run,4199,840,13.06,136.022,11.028935247
1086745,male,run,3607,852,12.04,144.782,12.00826766
3714939,male,bike,1627,282,15.28,128.444,33.420374677
56331,male,run,4854,881,14.63,143.866,11.410042433
3232625,male,bike,3097,496,16.37,147.492,19.534723639
7038373,male,run,4283,1088,14.91,142.546,12.576580417
3082409,male,bike,2061,330,16.27,123.54,27.841338718
982359,male,bike,6003,1785.36,46.88,163.016,28.135215043
4226525,male,bike,8157,1782.03,78.37,142.582,34.690769996
8535425,male,run,3321,858,9.95,159.43,10.793256976
3381703,male,run,5393,1101,14.05,144.116,9.34799056
1520156,male,run,5588,874,17.84,144.464,11.524173118
5407179,female,run,1407,221.748,3.42,143.102,8.729172494
2159610,male,bike,12787,1825,66.65,128.108,18.771733834
9691938,male,bike,6610,1236,54.67,153.336,29.890696444
14671923,male,run,2991,671.18,7.3,147.092,8.841292099
5453063,male,run,6809,1620.55,15.96,142.388,8.41274885
5242117,male,run,3564,726,10.92,154.188,11.342576191
12649708,male,run,3788,613,8.03,153.128,7.581095241
3714939,male,bike,8133,2347,62.23,117.888,26.907733254
8349084,male,run,3863,819,12.07,146.188,11.201378246
804068,male,run,1414,256,4.02,132.824,10.218890004
854633,male,run,9216,1506,22.17,127.478,8.649038177
8899244,female,run,4643,983.77,13.1,181.798,10.160887182
519009,male,run,4112,863,9.15,146.97,7.759732541
3575734,male,run,3067,673,10.55,163.72,12.424650489
1598505,male,run,7210,1605,24.18,141.968,12.029621325
3702346,male,run,4482,990,13.01,147.786,10.298947316
715469,male,run,6324,1356,18.28,146.98,10.351907775
890789,male,mountain bike,5382,779,31.17,133.084,20.162838507
5346265,male,bike,3275,454,22.92,131.894,25.514538428
3992841,male,run,1665,489,6.02,170.064,13.011887144
751448,male,run,2669,834.564,9.96,177.234,13.967870467
50404,male,run,1364,310.716,2.74,144.058,7.21998855
4675763,male,run,4536,1001,11.45,143.998,9.143258069
846598,male,bike,3128,263,24.48,112.084,26.89910756
2636715,male,run,5337,1285.16,10.3,147.488,7.061430483
2333172,male,bike,2744,589.32,22.29,136.724,29.309056344
2336853,male,run,6269,1521,20.99,153.85,12.121376604
4496645,male,bike,3468,471,21.19,125.888,22.870413065
2368480,male,run,4148,898,13.71,162.45,11.919979494
8785331,female,run,1941,355,5.11,157.692,9.928585972
1998312,male,bike,6407,1417.63,42.09,130.248,23.506073211
6883061,male,run,2553,505,7.76,140.982,11.163195393
2805418,male,mountain bike,8185,1672.35,25.48,130.832,12.744174124
6286628,male,bike,3562,677,25.28,145.48,25.408866608
279317,female,bike,2742,229,14.8,111.746,21.232775674
3714939,male,bike,1583,299,15.31,139.832,34.98971751
2369854,male,run,932,232,2.21,139.59,8.521916168
1295505,male,run,2558,712,9.61,155.522,13.510582374
4654918,male,run,2045,472.006,6.06,142.012,10.827942997
2600099,male,bike,2330,294,19.25,101.63,29.124635642
2369854,male,run,3761,786,9.87,148.036,9.444582923
1593645,male,bike,3385,518,24.82,109.316,26.458960216
2435099,male,bike,4444,657,27.46,139.506,22.643535813
1675394,male,run,3214,556,8.85,137.028,9.826210181
2587134,male,bike,3287,536,22.31,159.398,24.851223608
9221677,male,run,5704,1406,20.04,172.906,12.718536773
432096,female,run,5925,721,15.78,144.106,9.557035173
9221677,male,run,6240,1041,18.88,142.4,10.890255623
1816756,male,run,2308,604.656,5.41,154.572,8.029354463
6692748,male,bike,2162,521,11.79,141.994,19.986049152
4124709,male,run,1813,456,6.99,158.1,13.851453723
9221677,male,run,3876,905,12.01,160.374,11.257822005
478585,male,run,2207,438,6.47,146.354,10.607680657
1543833,male,run,4203,1118,10.63,160.824,9.239180032
3191096,male,run,6069,1871,20.93,173.24,12.415508648
182042,female,run,2014,303.033,3.64,156.388,6.507050016
4572860,male,run,3276,770,7.68,160.918,8.585280532
797841,male,mountain bike,2894,282,12.73,110.58,17.319679659
2315790,male,run,4770,1107.34,14.88,155.148,11.464519778
7743096,male,run,3871,834,9.3,161.456,8.663808123
4572860,male,run,4746,1249,13.81,153.006,10.479788011
3714939,male,bike,1643,272,15.2,124.66,32.722694684
4439016,unknown,bike,1923,331,15.11,127.292,28.340243561
501555,male,bike,1333,476,10.76,171.896,29.560630626
498804,male,bike,4011,765,25.56,151.61,23.442279625
9295581,male,run,2793,749,7.47,158.256,9.627504475
1290773,male,bike,9280,1527,71.48,129.762,28.325097967
1520156,male,run,5311,876,17.4,147.872,11.871608075
1063624,male,run,3050,768,11.6,149.424,13.930796605
3191096,male,run,1813,421,5.64,136.954,11.188702149
5979382,male,bike,10178,1208,70.41,116.752,24.418391917
1086745,male,run,4781,1127,14.91,152.364,11.217801862
4124709,male,run,3586,774,11.97,143.764,12.001346886
6080660,male,bike,4742,360,29.55,124.914,22.479497673
2974312,male,run,5905,1825.12,21.15,171.658,12.938263553
4752000,male,run,7501,1754,20.97,153.096,10.207055882
3381703,male,run,4136,958,11.87,153.618,10.365728476
69,male,run,2334,620,7.09,157.312,11.947897614
2482049,male,bike,6203,1043,35.24,163.526,20.469529115
8632256,male,run,2868,559,7.97,141.754,9.904239497
3714939,male,bike,3081,576,26.17,138.948,30.7255341
2333172,male,bike,2887,663.218,20.94,142.842,25.959590067
3167841,male,run,5608,1250,16.8,163.428,10.755042489
2461936,male,run,3558,899,11.97,129.17,12.153059966
1956196,male,run,5244,1153,13.75,141.75,9.440952005
14779650,male,run,1993,536.842,5.26,161.158,9.492835949
1986853,male,run,3426,809.18,9.01,146.09,9.541342756
797841,male,bike,2279,170,10.29,95.186,17.284793784
114073,male,bike,2215,335,19.29,140.42,32.241344825
854633,male,run,640,151,1.76,130.166,9.890708413
10057948,male,bike,3965,664.061,28.07,114.268,26.823873102
1609501,male,run,2387,569,7.96,156.142,11.963423768
3191096,male,run,3141,329,4.96,109.686,6.519041194
8993175,male,run,3600,685,9.59,149.202,9.534136362
3808,male,run,8893,1941.6,19.95,142.216,8.071525157
2461936,male,run,3490,760.853,11.95,138.936,12.337129717
1483178,male,bike,2043,436,14.85,127.76,27.063578798
11825035,male,run,2641,524.518,8.19,128.004,11.145303691
1732973,male,run,3965,497,8.75,148.248,7.94830103
7516129,male,run,4484,700.167,12.96,113.766,10.50974899
1477239,male,bike,5058,890,40.7,129.38,28.933585991
221371,male,run,1249,305,5.02,153.066,14.454997262
8662931,male,run,1883,424,6.92,152.406,13.19999238
3672721,male,bike,5710,467,31.7,117.634,20.417330758
13165320,male,run,3059,662,9.81,164.46,11.612331311
6919744,male,mountain bike,3965,621,25.58,136.244,23.249875995
81753,male,run,3221,773,9.98,162.5,11.195142952
715469,male,run,3930,896,11.01,154.5,10.089094201
5346596,male,run,3846,731,9.33,145.896,8.809569993
10982349,male,bike,5703,1977.26,43.4,132.112,28.141984769
2692363,male,run,2743,502,8.07,154.61,10.610826851
8994885,male,run,2659,711,10.02,173.386,13.889803718
4584909,male,run,4970,1101,14.24,145.966,10.391368228
1616449,male,run,2136,269,5.55,107.42,9.985876492
4330976,male,bike,2397,531,18.41,126.656,27.49889736
1058434,male,run,3018,654,10.01,163.134,12.130688167
6788906,male,bike,7850,2963,54.62,130.784,26.939286827
3808,male,run,4625,829,13.11,138.894,11.011106339
1958069,male,run,6628,1630.5,21.15,150.656,11.581180478
1428766,male,bike,9891,1874,74.44,143.332,26.866894638
10841339,male,run,2645,647,9.95,157.716,13.424227877
6692748,male,bike,1958,465,11.82,148.298,22.30792225
1912029,female,run,2271,468.763,5.06,176.226,8.107820196
10057948,male,run,2550,436,6.12,125.502,8.821999219
6286628,male,bike,2944,256,13.02,105.462,16.737514924
8662931,male,run,2871,630,9.94,141.336,12.466531749
12913419,male,run,1669,459.511,4.91,156.154,10.618708646
221371,male,run,1497,364,5.01,144.064,12.046705818
1413935,male,bike,1566,312.662,8.71,130.406,20.623409009
538524,male,bike,1678,230,9.63,119.768,20.861290885
1520156,male,run,4572,822,14.91,148.172,11.745578867
4536750,male,bike,10208,2558.83,89.66,154.422,31.45139554
9221677,male,run,3620,896,11.95,157.744,11.950752554
13693003,male,run,5272,1323,17.56,149.618,11.984056626
12362801,male,run,2605,478,6.96,142.034,9.61616935
6582710,male,bike,5401,1604,47.97,156.154,31.688407123
14176671,male,bike,2263,338.329,15.25,121.106,25.43435243
2849785,male,bike,2157,391,18.22,132.908,31.566121572
13165320,male,run,2673,692,10.59,149.818,14.513789378
5325166,female,bike,3924,550.432,29.74,137.794,27.593139776
9345869,male,run,5224,932,12.89,130.542,9.056002749
6670535,female,run,2694,461,8.2,151.324,11.082463982
7178673,female,run,6834,1373.66,23.02,172.914,12.219323341
7038373,male,run,3380,789.883,12.06,144.462,12.896013422
6286628,male,bike,7111,1073,46.36,140.744,23.53274458
217473,male,bike,4893,1211,30.27,131.73,22.406058814
432096,female,run,7909,740,19.83,141.624,9.012929042
3191096,male,run,718,125,1.6,119.154,8.049602226
11884453,male,run,2341,592.356,8.97,152.642,13.895723561
5325166,female,run,6385,1043.28,14.92,149.76,8.405539728
1655221,male,run,2400,731.78,6.65,153.998,9.979806279
6641862,female,run,1865,404.296,5.02,178.346,9.670879594
745030,male,run,659,181,2.42,155.94,13.255037563
3439813,male,run,4172,884.394,10.54,139.704,9.213551384
11737814,male,run,6021,1674,21.09,165.088,12.605147258
6793807,male,run,2247,602.689,6.74,154.064,10.944148567
3275003,male,bike,3007,487,19.92,128.938,23.12760267
2071522,male,bike,2775,471,19.28,135.364,26.548525604
200833,male,run,3507,478,8.52,125.298,8.993289877
4584909,male,run,4606,1092,14.01,141.706,10.952739266
80101,male,run,2284,492,7.44,147.05,11.682517824
7430612,male,run,4112,901,9.86,150.46,8.964618486
1732973,male,run,11110,1244,26.12,138.276,8.36708787
3992841,male,run,1453,375,5,161.2,12.379996642
2587134,male,bike,2858,368,14.85,133.678,18.962212015
2600099,male,bike,5825,1119.52,37.82,120.97,24.495496816
58536,male,bike,3807,807,35.15,151.576,33.081660714
1290773,male,bike,9368,3424,78.79,138.184,30.328133746
331586,male,run,1956,409,6.59,150.992,12.167223128
885462,male,run,2796,721,10.08,151.904,13.188476718
368603,female,run,3523,499.579,9.92,136.024,10.127620316
1732973,male,run,6651,807,17.97,160.084,9.928016877
538524,male,bike,1916,327,9.73,135.346,19.186212595
8467445,male,bike,4790,1104.65,36.83,136.89,27.687750988
3808,male,run,1735,321,5.33,131.66,11.169130377
9336459,male,run,4280,1054.89,15.21,161.32,12.746659146
4752000,male,run,3603,831,9.97,146.88,10.122454032
2600099,male,bike,2213,359,16.94,110.81,26.766558473
7654809,male,run,5729,1259,18.29,150.426,11.486687377
3575734,male,run,6038,979,9.26,148.322,6.207220186
797841,male,bike,1856,179,9.42,103.616,19.680181737
10057948,male,bike,3670,497,21.88,119.342,21.393984135
10779611,male,run,5356,1071,15.97,131.334,11.603772453
8372595,male,run,4399,847,16.04,151.148,13.140253962
1377236,male,run,2996,671,10.19,158.56,12.476063014
651716,male,bike,3162,562,24.73,116.844,28.154705694
3576105,male,run,1919,425,5.9,153.59,11.082806402
3445572,male,bike,2710,435,17.38,141.756,22.882204905
5964610,male,bike,4681,571,29.6,135.504,22.122115154
538524,male,bike,2041,308,14.51,124.288,26.24066147
797841,male,bike,2360,236,13.84,113.954,21.106205566
200833,male,run,3255,393,8,126.866,8.893310277
2358,male,run,2886,645,10,149.564,12.471021484
2849785,male,bike,1939,497.061,18,152.516,34.96438006
6601602,male,run,7972,1265,24.45,148.578,11.155390936
4774109,male,bike,5010,1193,46.4,159.114,33.353160785
13693003,male,bike,4706,917,32.56,138.978,25.330332412
5727574,male,run,2426,660.662,9.31,156.61,13.811890897
2060912,male,run,716,152,2.02,153.354,10.179581312
851531,male,run,4691,978,14.84,143.19,11.419112907
11884453,male,run,2122,408,5.95,140.176,10.591042053
4584909,male,run,3849,849,11.06,141.034,10.447049514
13693003,male,bike,4611,862,31.42,137.566,24.783488497
2484395,male,run,2813,725,10.79,168.144,14.123210015
2868369,male,bike,1851,545,13.63,132.886,27.616699349
2849785,male,run,4175,1045,12.78,157.762,11.035965272
2894897,male,mountain bike,3152,611.23,20.39,131.228,23.420564091
538524,male,bike,3007,563,14.31,141.672,17.745811788
217473,male,bike,3539,672,26.05,147.086,26.735227022
890789,male,bike,2423,316,15.89,117.73,24.027775351
2155614,female,run,4087,542,12.9,145.426,11.470200721
5607830,male,run,2815,678,9.97,162.656,12.672873858
3714939,male,bike,1734,283,15.08,123.956,30.918824097
5278840,male,bike,1743,233,13.28,144.856,27.48643406
13165320,male,run,4157,1012,16.02,150.24,14.045189903
80118,male,run,2750,548.138,6.79,127.506,8.949044154
7716949,male,run,3333,843,11.98,172.742,13.176390326
6601602,male,run,11542,1623,29.67,134.292,9.084108852
1048979,male,run,2522,471,6.89,145.678,9.958648455
4009109,male,run,2259,649,8.43,155.982,14.198239001
171814,male,mountain bike,1671,203,8.04,138.612,17.269083766
1086745,male,run,3711,892,11.94,157.706,11.528345347
6242372,male,bike,1166,168,7.63,123.29,24.494499984
2159610,male,run,3900,638.925,9.13,118.242,8.50960482
2849785,male,bike,2053,441,18.22,138.8,32.511453267
4164701,female,bike,3467,573.762,21.37,148.4,23.610494259
3714939,male,bike,1683,298,15.07,128.992,31.963945294
8467445,male,bike,6476,1641.95,57.31,146.106,31.923054917
715469,male,run,6278,1420,17.58,157.934,10.099179841
4164701,female,run,1856,223,4.54,129.328,8.881058134
1816756,male,run,3568,391,6.38,135.464,6.405088971
56331,male,run,3948,743,12.66,139.522,11.454839413
8299100,male,bike,2277,286,14.04,123.234,22.087639576
3091798,male,run,2702,684.425,8.54,152.178,11.585827695
890789,male,bike,2717,460,15.4,134.02,20.752037372
2600099,male,bike,2968,352,22.05,110.374,27.177976838
80118,male,run,3856,376,6.35,107.516,6.098146178
6692748,male,bike,3556,733,22.49,153.002,23.030698325
9221677,male,run,8360,1496,23.76,145.64,10.313749063
4006330,male,run,4582,1141.87,14.58,150.702,11.666801587
11825035,male,run,2299,517.43,6.48,138.774,10.450158031
5979382,male,run,3876,853,14.95,141.948,14.056488808
8632256,male,run,3900,967,13.07,166.328,12.549923235
3381703,male,run,3863,865,9.86,145.836,9.206064258
1796601,male,bike,4177,1042,30.66,162.152,27.035934936
604703,male,run,805,261,3.22,150.564,14.378641393
16786,male,run,2490,493,7.81,138.814,11.518949507
1655221,male,run,1453,348,5.04,164.376,12.471593398
13653,male,run,3523,1038.45,11.83,168.53,12.161575921
114073,male,run,1909,584,7.63,164.978,14.422631382
7313790,male,mountain bike,5568,1156.91,31.03,132.626,21.371592023
3082409,male,bike,2071,395,16.28,148.172,28.191625587
890789,male,bike,2363,357,15.89,124.758,24.380873798
12635957,male,run,2466,636,6.02,158.658,8.797665269
10943750,male,run,2297,332,5.77,136.858,9.260650059
10841339,male,run,2733,687,9.96,159.706,13.127616116
3992841,male,run,1610,409,5.99,175.868,13.369679009
3275003,male,run,3989,875,13.53,148.548,12.067884387
13149722,male,bike,2385,382.761,12.44,110.002,19.637724914
1063624,male,run,1107,259.034,3.8,145.578,12.331451663
4007546,male,run,4401,1072.01,13.62,146.184,11.129307589
6692748,male,bike,2809,709,14.13,169.248,18.628724804
715469,male,run,2651,481,7.04,144.462,9.54124588
9107441,male,bike,1378,311,9.18,135.868,24.168780434
797841,male,bike,1703,148,9.41,101.166,20.755373702
7516129,male,run,2901,416.558,8.05,111.844,10.186177609
7313790,male,run,3703,862.464,11.38,145.676,11.022417053
65547,male,bike,2538,400,19.38,138.11,27.912541425
1543833,male,run,5272,1257,13.2,157.934,9.227874357
10841339,male,run,2576,698.87,9.92,163.232,13.777696673
12175120,male,run,5056,1268,15.74,172.292,11.20352499
12830822,male,run,4781,644,10.69,153.358,8.18583407
6946869,male,run,3600,831,12.82,155.288,13.000218785
653747,male,bike,5389,1217.02,43.16,141.24,28.51604935
1598505,male,bike,5089,701,37.21,111.04,26.485814639
6539051,male,bike,2382,581,16.24,160.76,25.307410035
171814,male,bike,846,103,5.71,139.79,24.291680413
10821441,male,bike,4471,234,31.02,92.83,25.061643828
9760872,male,run,2904,643,9.94,129.178,12.612044561
126114,male,mountain bike,2390,396.809,7.07,113.888,10.958144894
4796418,male,run,708,137,1.8,141.218,9.856691933
3021311,male,run,7121,1208,22.56,154.024,11.491309112
1958991,male,bike,6574,1192,50.3,153.872,28.130876839
11782156,unknown,bike,4698,786,38.13,149.144,29.200377313
791908,male,run,4122,855,13.62,147.686,11.895242696
3575734,male,run,5575,1332,18.65,156.346,12.077146493
12563086,male,run,2510,619,8,141.72,11.52598149
1912029,female,run,3896,761.869,9.99,170.294,9.200415023
3714939,male,bike,1765,305,15.37,129.496,30.923511388
6788906,male,bike,5873,1078,46.3,150.938,29.6220423
7285980,male,bike,5273,1275.37,49.07,151.992,34.530905571
2849785,male,run,6026,1546,16.94,159.658,10.121322454
3021842,male,bike,13303,2183,125.46,146.91,33.972846571
9985340,male,run,4468,821,12.66,160.582,10.203525747
6584414,male,bike,5296,1055,43.68,148.59,29.564169888
860533,male,run,1920,371,5.81,149.744,11.110277188
860533,male,run,8425,1215,24.92,142,10.56841379
2692363,male,run,3367,728,10.12,148.088,10.83435594
1295505,male,run,2618,818,9.97,165.652,13.702128708
4584909,male,run,3392,749,10.17,131.85,10.795160332
4969375,male,run,3035,445,9.61,125.346,11.395391435
538524,male,bike,2093,286,14.41,130.81,25.135528865
12074235,male,bike,2702,504,17.62,143.924,24.10408691
2076057,male,run,4235,984,12.18,145.536,10.427450379
1820027,male,run,4164,1077.18,12.83,151.592,11.164798583
4998101,male,bike,2181,303,14.99,118.082,23.876585093
791908,male,run,4613,863,13.93,142.114,10.524056408
5407179,female,run,2523,379.678,4.45,139.098,6.335142946
4131540,male,run,4601,810,11.47,147.682,9.036277645
2368480,male,run,5906,1449,21.18,166.888,12.907111359
5072565,male,run,2366,468,6.67,142.182,10.231644316
324779,male,run,6402,1437,18.21,161.272,10.261075968
4131540,male,run,6854,1152,15.08,143.772,8.420532366
13406764,male,run,1297,219,3.4,160.322,9.497083982
508935,male,bike,6613,2269,61.54,164.816,33.672510117
7313790,male,run,5684,1585.58,21.05,163.904,13.353758794
6873187,male,run,2932,487,7.04,139.774,8.710647022
368603,female,run,5911,861.011,14.48,138.01,9.086911915
6692748,male,bike,2408,414,14.06,132.41,21.38482069
13338915,male,run,6079,1099,19.23,147.564,11.32032123
797841,male,bike,2042,205,12.78,110.224,23.324694788
3537163,male,bike,5534,1060.54,30.34,123.472,19.820216984
1731481,male,bike,4494,1379,37.07,157.788,29.806125337
6582710,male,bike,3605,899.036,32.88,146.726,33.192573731
1413935,male,run,2471,626.258,8.1,150.48,12.001064118
9345869,male,run,5029,723,11.85,123.276,8.750412817
1290773,male,run,2849,674,8.59,144.25,10.933551572
7892240,male,bike,11937,3105,56.67,167.332,18.060576367
8467445,male,bike,5085,1244.53,48.65,143.25,34.438831427
1958991,male,bike,3785,734,31.63,144.31,30.262724286
11675398,male,bike,2348,614.936,17.55,148.348,27.958693075
13149722,male,run,2664,619.577,7.23,136.126,9.822499898
3714939,male,run,7337,1798.11,20.5,144.942,10.535859454
8994885,male,run,8725,1497,24.85,138.166,10.253214858
1771619,male,bike,4935,979.652,33.23,129.2,24.138386626
2675116,male,bike,3646,848,30.72,151.018,30.545430752
1295505,male,run,1682,460,6.62,163.722,14.155207518
2115539,male,bike,730,123,4.81,132.972,24.921314996
12635957,male,run,1822,346,3.44,139.676,6.789924011
3276737,male,run,3729,856,10.56,152.902,10.201990205
13279851,male,mountain bike,3428,675,14.61,141.63,16.471652606
3276737,male,run,4350,808,11.37,148.022,9.387836877
217473,male,bike,3603,590,25.45,138.302,25.803904317
7425627,male,run,6317,1102,14.79,152.03,8.43166504
4007546,male,run,4432,1096.21,13.14,148.036,10.803914379
2844791,male,bike,3909,506,30.95,139.938,28.228429128
3558042,male,run,2249,688.049,7.98,165.576,12.694710521
715469,male,run,4330,795,11.02,139.006,9.097788365
65547,male,bike,6184,808,48.36,138.064,27.448365693
3714939,male,bike,3492,604,26.15,136.398,27.028448791
5197,male,bike,2925,256,21.37,106.262,26.205047013
2849785,male,bike,2191,497,18.19,148.042,30.784116709
5844,male,mountain bike,4196,369,26.61,107.034,22.501048565
2145516,male,run,4508,721,13.87,125.486,11.053452437
13859471,male,bike,1438,379,9.56,155.408,24.117119416
890789,male,mountain bike,2723,638.902,16.73,142.204,21.276095227
355088,male,run,3508,764,10.89,137.994,11.438925727
331586,male,run,2191,360,6.65,143.086,10.936104722
8467445,male,bike,4988,1134.35,38.72,136.686,28.207043112
7801809,male,mountain bike,6506,1265.96,39.79,128.106,21.329869232
3575734,male,bike,4909,801,38.27,133.052,28.908502598
2894897,male,mountain bike,1529,342.248,12.45,143.11,29.631167935
1616449,male,run,2072,502,7.51,148.846,12.910367125
3272464,male,run,4463,915.727,14.62,129.3,11.773582487
9937628,male,mountain bike,2861,745.165,21.43,155.342,27.686633469
508935,male,bike,8571,2935,73.52,130.39,31.469533151
7516129,male,run,4702,733.81,14.31,114.306,10.903797628
3738748,male,bike,3882,802,30.82,138.734,28.507280618
2974312,male,run,11854,3216.98,42.04,156.784,12.767700803
8875079,male,run,2578,683,9.99,160.66,14.346240275
10943750,male,run,2359,454,7.6,157.326,11.632798953
5000185,male,bike,5456,1404.78,44.23,141.614,29.410323049
1412615,male,bike,5244,872,33.19,153.48,23.327372129
556109,male,run,2261,394,6.67,146.062,10.616632259
12635957,male,run,2975,634,6.44,143.492,7.819543785
